CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Spending_Ratio,Avg_Transaction_Amt
710899833,Attrited Customer,36,2,18,3,1,3,7758.0,1408,6350.0,0.365,569,23,0.643,0.181,0.98932,0.01068,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.07334364526939934,24.73913043478261
739594758,Attrited Customer,51,2,44,6,3,2,3181.0,2517,664.0,0.595,818,16,0.455,0.791,0.99447,0.00553,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2571518390443257,51.125
714078558,Attrited Customer,62,1,53,2,1,1,5249.0,0,5249.0,0.758,1315,31,0.722,0.0,0.96806,0.03194,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2505239093160602,42.41935483870968
779216358,Attrited Customer,48,2,38,2,2,3,2111.0,0,2111.0,0.531,773,17,0.133,0.0,0.99466,0.00534,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.36617716721932736,45.470588235294116
712924383,Attrited Customer,55,3,36,3,2,2,8411.0,979,7432.0,1.029,990,22,0.375,0.116,0.99236,0.00764,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.11770300796575912,45.0
714983283,Attrited Customer,39,3,36,6,1,3,3651.0,0,3651.0,0.977,862,19,1.111,0.0,0.98941,0.01059,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.23609969871268147,45.36842105263158
710406633,Attrited Customer,51,3,36,3,3,2,3664.0,0,3664.0,0.839,1168,31,0.409,0.0,0.99482,0.00518,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.31877729257641924,37.67741935483871
709991883,Attrited Customer,53,1,42,2,1,2,6214.0,1147,5067.0,0.861,938,35,0.75,0.185,0.98102,0.01898,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15094946894110073,26.8
809951133,Attrited Customer,54,3,49,3,2,3,34516.0,0,34516.0,1.203,2115,24,0.263,0.0,0.99485,0.00515,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06127593000347665,88.125
720141408,Attrited Customer,49,2,31,5,1,2,5456.0,951,4505.0,0.737,1096,27,0.588,0.174,0.98217,0.01783,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.20087976539589442,40.592592592592595
768490458,Attrited Customer,49,2,43,1,3,3,5701.0,2517,3184.0,0.716,961,32,0.524,0.442,0.9968,0.00320374,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.16856691808454657,30.03125
712196508,Attrited Customer,46,3,34,4,3,3,29543.0,1164,28379.0,0.717,1015,27,0.35,0.039,0.99673,0.00326528,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.03435670040280269,37.592592592592595
711159108,Attrited Customer,58,0,36,3,2,2,7418.0,396,7022.0,0.826,911,26,1.0,0.053,0.98958,0.01042,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.12280938258290644,35.03846153846154
713206683,Attrited Customer,40,4,22,3,1,3,34516.0,0,34516.0,0.64,1028,26,0.3,0.0,0.98874,0.01126,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.02978328890949125,39.53846153846154
778388358,Attrited Customer,56,3,36,2,2,3,4742.0,855,3887.0,0.635,870,24,0.5,0.18,0.99499,0.00501,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.18346689160691693,36.25
779722308,Attrited Customer,45,3,30,5,2,2,12355.0,0,12355.0,0.912,1044,28,0.273,0.0,0.99137,0.00863,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.08450020234722784,37.285714285714285
713823033,Attrited Customer,31,2,20,3,1,2,8149.0,0,8149.0,0.331,808,30,0.111,0.0,0.98375,0.01625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.09915327033991901,26.933333333333334
787515333,Attrited Customer,40,3,29,3,2,3,3616.0,1151,2465.0,0.687,820,21,0.75,0.318,0.99513,0.00487126,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.22676991150442477,39.04761904761905
710819733,Attrited Customer,56,3,36,5,1,1,12211.0,0,12211.0,0.642,903,29,0.526,0.0,0.9718,0.0282,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07394971746785685,31.137931034482758
818375733,Attrited Customer,51,2,46,3,1,3,4882.0,695,4187.0,0.508,1544,44,0.517,0.142,0.98902,0.01098,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.31626382630069644,35.09090909090909
709707033,Attrited Customer,45,3,32,2,3,2,13162.0,0,13162.0,0.512,1424,38,0.583,0.0,0.99467,0.00533,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.10819024464367118,37.473684210526315
721178583,Attrited Customer,37,3,22,2,3,2,5674.0,0,5674.0,0.906,1096,29,0.526,0.0,0.99467,0.00533,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1931617906238985,37.793103448275865
771544533,Attrited Customer,42,5,30,3,1,4,3578.0,0,3578.0,0.759,1015,36,0.44,0.0,0.99374,0.00626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.28367803242034656,28.194444444444443
708927108,Attrited Customer,53,2,36,1,3,2,12778.0,507,12271.0,0.967,1133,28,0.4,0.04,0.99447,0.00553,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08866802316481452,40.464285714285715
711772008,Attrited Customer,35,3,22,1,2,1,1890.0,666,1224.0,0.691,1483,36,0.5,0.352,0.98616,0.01384,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7846560846560846,41.19444444444444
708799983,Attrited Customer,40,1,36,6,3,4,18386.0,890,17496.0,0.361,1698,43,0.483,0.048,0.99825,0.00175068,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.09235287718916567,39.48837209302326
718418958,Attrited Customer,30,1,36,6,2,4,5061.0,0,5061.0,0.911,1309,38,0.462,0.0,0.99724,0.002764,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25864453665283543,34.44736842105263
821179233,Attrited Customer,50,1,46,1,3,3,1493.0,932,561.0,0.466,1554,43,0.344,0.624,0.99702,0.00298315,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0408573342263898,36.13953488372093
813752433,Attrited Customer,43,3,38,5,2,4,4075.0,1986,2089.0,1.214,2449,27,0.038,0.487,0.99706,0.00294141,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6009815950920245,90.70370370370371
708083283,Attrited Customer,58,0,45,3,1,3,3421.0,2517,904.0,0.992,992,21,0.4,0.736,0.98869,0.01131,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.28997369190295236,47.23809523809524
806407308,Attrited Customer,54,3,49,6,2,3,13184.0,0,13184.0,1.166,2047,33,0.179,0.0,0.99485,0.00515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1552639563106796,62.03030303030303
758583708,Attrited Customer,37,3,24,2,1,4,2802.0,2460,342.0,1.029,1406,28,0.077,0.878,0.99394,0.00606,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5017844396859387,50.214285714285715
721003008,Attrited Customer,36,4,24,3,2,2,3261.0,2517,744.0,0.378,856,18,0.059,0.772,0.99169,0.00831,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2624961668199939,47.55555555555556
778708533,Attrited Customer,26,0,13,2,2,4,1730.0,1616,114.0,0.331,869,27,0.286,0.934,0.99634,0.00365621,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5023121387283237,32.18518518518518
720122808,Attrited Customer,52,2,35,4,4,3,33180.0,511,32669.0,0.681,797,14,0.273,0.015,0.9969,0.00310334,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.02402049427365883,56.92857142857143
713259858,Attrited Customer,26,0,15,3,1,3,3324.0,0,3324.0,0.537,982,22,0.692,0.0,0.98723,0.01277,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2954271961492178,44.63636363636363
716053083,Attrited Customer,33,2,21,2,2,4,27992.0,0,27992.0,0.433,837,18,1.0,0.0,0.99695,0.00305189,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02990140040011432,46.5
709537683,Attrited Customer,37,3,30,3,4,3,11638.0,926,10712.0,0.262,563,15,0.364,0.08,0.9973,0.00270308,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.048376009623646674,37.53333333333333
790145733,Attrited Customer,40,3,33,1,3,4,34516.0,0,34516.0,0.927,1112,26,0.368,0.0,0.99788,0.00212041,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.03221694286707614,42.76923076923077
711509658,Attrited Customer,61,2,49,3,0,4,11374.0,2517,8857.0,1.015,1088,26,1.167,0.221,0.98319,0.01681,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09565676103393705,41.84615384615385
719818983,Attrited Customer,39,1,28,1,3,4,12464.0,0,12464.0,0.864,1195,35,0.522,0.0,0.99788,0.00211807,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09587612323491657,34.142857142857146
804668658,Attrited Customer,26,0,20,3,2,4,1438.3,0,1438.3,0.506,947,20,0.053,0.0,0.99654,0.00345754,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6584161857748732,47.35
720610008,Attrited Customer,59,1,50,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051,0.9981,0.00189674,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08476829577108129,58.21739130434783
771028533,Attrited Customer,48,3,35,5,1,3,10357.0,0,10357.0,0.506,911,25,0.19,0.0,0.99031,0.00969,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.08795983392874385,36.44
819610908,Attrited Customer,38,2,33,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,0.99844,0.00155634,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0345194000850082,43.73076923076923
816013383,Attrited Customer,65,0,56,3,6,3,6184.0,0,6184.0,1.016,1712,27,0.286,0.0,0.99515,0.00485493,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.276843467011643,63.407407407407405
808273533,Attrited Customer,39,2,34,3,4,3,1818.0,0,1818.0,0.651,2054,55,0.774,0.0,0.9972,0.00280488,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.12981298129813,37.345454545454544
785011383,Attrited Customer,36,0,30,1,3,4,2190.0,0,2190.0,0.908,1412,38,0.583,0.0,0.99781,0.00219052,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6447488584474886,37.1578947368421
716382708,Attrited Customer,46,2,36,3,4,3,8309.0,858,7451.0,0.888,1165,35,0.4,0.103,0.99727,0.00272694,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.14020941148152605,33.285714285714285
711224733,Attrited Customer,32,0,27,3,3,4,22382.0,0,22382.0,0.418,695,10,0.25,0.0,0.99768,0.00231656,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031051738003753014,69.5
791856033,Attrited Customer,45,2,39,3,4,4,34516.0,0,34516.0,1.014,1041,27,0.35,0.0,0.99835,0.00164579,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.030159925831498437,38.55555555555556
716448783,Attrited Customer,48,3,39,2,4,3,6235.0,0,6235.0,0.848,1225,34,0.478,0.0,0.99737,0.0026282,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.19647153167602247,36.029411764705884
708892833,Attrited Customer,37,2,30,2,4,4,13662.0,0,13662.0,0.153,725,22,0.0,0.0,0.9984,0.00160016,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05306690089298785,32.95454545454545
719318583,Attrited Customer,37,3,26,3,3,4,6866.0,2389,4477.0,0.395,862,13,0.182,0.348,0.99808,0.00191647,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.12554616953102243,66.3076923076923
720504633,Attrited Customer,46,2,32,6,2,3,3254.0,0,3254.0,0.733,967,24,1.182,0.0,0.99495,0.00505,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.2971727105101414,40.291666666666664
711357858,Attrited Customer,47,3,36,5,3,4,7246.0,0,7246.0,0.612,777,13,0.625,0.0,0.99814,0.00186317,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.10723157604195419,59.76923076923077
711816108,Attrited Customer,40,3,29,2,2,4,18563.0,0,18563.0,0.729,2395,45,0.552,0.0,0.99697,0.00302546,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1290200937348489,53.22222222222222
713663508,Attrited Customer,58,0,42,3,2,3,1438.3,0,1438.3,0.835,1088,22,1.444,0.0,0.99378,0.00622,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7564485851352292,49.45454545454545
789777408,Attrited Customer,26,0,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99,0.99485,0.00515,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7864077669902912,43.61538461538461
718577958,Attrited Customer,39,2,26,2,3,4,8906.0,0,8906.0,0.315,809,15,0.25,0.0,0.99812,0.00188031,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09083763754772063,53.93333333333333
717664008,Attrited Customer,37,3,19,2,3,4,3100.0,2517,583.0,0.35,694,12,0.2,0.812,0.99808,0.0019163,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2238709677419355,57.833333333333336
711562833,Attrited Customer,35,4,24,6,3,4,12634.0,0,12634.0,0.323,717,18,0.286,0.0,0.99816,0.00184351,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.05675162260566725,39.833333333333336
720181758,Attrited Customer,37,0,22,3,3,4,8654.0,0,8654.0,0.446,850,18,0.385,0.0,0.99844,0.00155735,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09822047608042524,47.22222222222222
720427683,Attrited Customer,58,2,46,2,3,4,16163.0,0,16163.0,0.542,2171,48,0.778,0.0,0.99812,0.00188031,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1343191239250139,45.229166666666664
711692508,Attrited Customer,54,2,47,3,4,3,1438.3,0,1438.3,1.053,1154,22,0.375,0.0,0.99768,0.00231842,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8023360912188,52.45454545454545
717930483,Attrited Customer,37,2,25,3,3,0,5616.0,0,5616.0,0.995,1564,31,0.476,0.0,0.98515,0.01485,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27849002849002846,50.45161290322581
715651833,Attrited Customer,65,1,36,3,4,4,2351.0,0,2351.0,0.881,1593,35,0.591,0.0,0.99845,0.001551,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6775840068056146,45.51428571428571
715517733,Attrited Customer,46,3,39,1,0,4,13092.0,1962,11130.0,0.686,936,25,0.25,0.15,0.98159,0.01841,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.07149404216315307,37.44
778693458,Attrited Customer,32,1,13,3,3,3,12616.0,0,12616.0,1.054,1376,29,0.611,0.0,0.99639,0.00360858,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10906785034876347,47.44827586206897
712551258,Attrited Customer,39,1,36,3,3,3,4247.0,0,4247.0,0.405,847,17,0.133,0.0,0.99659,0.00341249,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.1994348952201554,49.8235294117647
709564683,Attrited Customer,32,2,22,3,3,5,4739.0,0,4739.0,0.363,886,21,0.4,0.0,0.99888,0.00111805,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1869592741084617,42.19047619047619
772292358,Attrited Customer,30,1,19,4,3,3,7970.0,0,7970.0,0.776,1284,30,0.429,0.0,0.99639,0.00360825,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16110414052697616,42.8
713021208,Attrited Customer,55,2,36,2,3,3,34516.0,0,34516.0,0.399,1353,40,0.212,0.0,0.99625,0.00374779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.039199211959670875,33.825
713104458,Attrited Customer,46,2,31,3,3,5,7869.0,0,7869.0,0.692,998,25,0.562,0.0,0.99888,0.00111805,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.12682678866437921,39.92
715366083,Attrited Customer,52,0,36,2,2,3,1438.3,978,460.3,0.773,947,33,0.571,0.68,0.99581,0.00418811,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6584161857748732,28.696969696969695
716244033,Attrited Customer,44,3,33,2,3,3,7266.0,906,6360.0,0.676,1741,27,0.421,0.125,0.99683,0.00317458,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.23960913845306908,64.48148148148148
787463508,Attrited Customer,26,0,13,5,2,4,2469.0,2410,59.0,0.544,1027,20,0.176,0.976,0.99645,0.0035547,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4159578776832726,51.35
778381608,Attrited Customer,48,4,28,3,3,4,6572.0,417,6155.0,0.584,1766,46,0.533,0.063,0.99873,0.00127462,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.26871576384662205,38.391304347826086
710586483,Attrited Customer,26,0,13,1,2,4,6152.0,0,6152.0,0.391,968,23,0.533,0.0,0.99634,0.00365621,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15734720416124837,42.08695652173913
709164408,Attrited Customer,32,1,23,1,3,3,2218.0,1696,522.0,0.367,730,20,0.429,0.765,0.99659,0.00341249,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3291253381424707,36.5
709785783,Attrited Customer,35,0,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0,0.99775,0.00225216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6456521739130435,43.6764705882353
720185058,Attrited Customer,46,3,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0,0.99814,0.00186317,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2500585891727209,46.391304347826086
717813558,Attrited Customer,57,3,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.407,0.234,0.99546,0.00453868,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15901776135415424,35.10526315789474
719470458,Attrited Customer,46,3,39,1,4,3,4026.0,243,3783.0,0.738,1102,27,0.8,0.06,0.9973,0.00270308,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2737208147044213,40.81481481481482
715319958,Attrited Customer,48,3,36,5,2,4,34516.0,787,33729.0,0.763,1312,32,0.6,0.023,0.99714,0.00286097,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.038011357051802065,41.0
714412308,Attrited Customer,33,3,36,6,3,5,7140.0,0,7140.0,0.401,916,18,0.2,0.0,0.99892,0.0010775,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.12829131652661063,50.888888888888886
721243083,Attrited Customer,55,3,41,1,3,4,34516.0,2408,32108.0,0.796,1187,40,0.6,0.07,0.99819,0.00181217,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.03438984818634836,29.675
798022683,Attrited Customer,43,1,37,4,2,3,25517.0,321,25196.0,0.769,2508,44,0.294,0.013,0.99447,0.00553,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.09828741623231571,57.0
716112933,Attrited Customer,39,3,36,3,2,3,1575.0,592,983.0,0.236,644,15,0.154,0.376,0.99499,0.00501,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4088888888888889,42.93333333333333
789853533,Attrited Customer,54,3,44,2,1,5,3032.0,0,3032.0,0.949,1037,14,2.5,0.0,0.99639,0.00361108,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.34201846965699206,74.07142857142857
806256333,Attrited Customer,41,4,36,2,3,5,1438.3,312,1126.3,0.657,1786,26,0.733,0.217,0.99893,0.00106612,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.2417437252311758,68.6923076923077
719146008,Attrited Customer,48,3,39,4,4,3,18672.0,2517,16155.0,0.799,1126,35,0.591,0.135,0.99737,0.0026282,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.06030419880034276,32.17142857142857
720693033,Attrited Customer,33,1,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019,0.99813,0.00187387,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.08302521008403362,74.1
712784058,Attrited Customer,45,2,36,6,4,3,17156.0,2517,14639.0,0.717,1142,33,0.32,0.147,0.9972,0.00280488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06656563301468874,34.60606060606061
789963033,Attrited Customer,54,1,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0.0,0.99893,0.0010665,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.1145101856358202,41.1025641025641
827984658,Attrited Customer,49,3,45,3,0,4,23870.0,0,23870.0,0.604,1885,39,0.345,0.0,0.98619,0.01381,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0789694176790951,48.333333333333336
716331408,Attrited Customer,52,4,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,0.9992,0.00080275,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.6313579094727019,37.583333333333336
710524533,Attrited Customer,38,4,36,4,4,4,4913.0,2517,2396.0,0.348,899,28,0.273,0.512,0.99843,0.00156939,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.18298392021168328,32.107142857142854
709413933,Attrited Customer,56,2,40,2,6,4,2381.0,651,1730.0,0.592,1920,46,0.586,0.273,0.99748,0.00251777,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8063838723225536,41.73913043478261
714967233,Attrited Customer,52,2,34,3,2,3,11188.0,0,11188.0,0.658,2109,47,0.621,0.0,0.9964,0.00359603,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18850554165176975,44.87234042553192
787460883,Attrited Customer,41,3,28,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0,0.99819,0.00181217,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.11126138310341718,36.294117647058826
709206333,Attrited Customer,44,4,30,3,4,4,4333.0,0,4333.0,0.463,1558,40,0.538,0.0,0.99847,0.00152587,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.35956612047080544,38.95
821149008,Attrited Customer,52,2,48,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,0.99695,0.00305189,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0481226098041488,41.525
772273983,Attrited Customer,48,4,37,1,3,4,5268.0,2191,3077.0,0.622,2138,40,0.429,0.416,0.99821,0.00179304,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.4058466211085801,53.45
719902908,Attrited Customer,51,3,36,3,3,3,5130.0,0,5130.0,0.407,1434,31,0.292,0.0,0.99711,0.00288892,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2795321637426901,46.25806451612903
709163358,Attrited Customer,41,5,32,2,3,4,34516.0,2517,31999.0,0.465,1727,35,0.458,0.073,0.99852,0.0014793,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.05003476648510836,49.34285714285714
708139833,Attrited Customer,40,3,30,4,2,3,6391.0,0,6391.0,0.632,2323,44,0.419,0.0,0.99499,0.00501,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3634798936003755,52.79545454545455
827476983,Attrited Customer,56,2,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,0.99158,0.00842,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.512503435009618,44.404761904761905
708563433,Attrited Customer,65,0,56,3,6,3,5894.0,477,5417.0,1.015,1616,32,0.455,0.081,0.99501,0.00499338,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.27417712928401766,50.5
738627708,Attrited Customer,49,2,41,5,3,4,5984.0,0,5984.0,0.551,1838,42,0.556,0.0,0.99824,0.00175907,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.3071524064171123,43.76190476190476
771833433,Attrited Customer,49,2,38,3,2,4,29893.0,0,29893.0,0.519,2063,48,0.846,0.0,0.99686,0.00313909,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.06901281236409862,42.979166666666664
828291858,Attrited Customer,38,3,34,6,3,4,12050.0,1821,10229.0,0.63,2381,40,0.481,0.151,0.99808,0.0019163,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.19759336099585062,59.525
720725058,Attrited Customer,51,1,37,1,3,4,7176.0,0,7176.0,0.45,1375,33,0.65,0.0,0.99794,0.00205937,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.19161092530657747,41.666666666666664
711935283,Attrited Customer,55,5,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0.0,0.99482,0.00518,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9921435027462977,39.638888888888886
716950758,Attrited Customer,46,4,36,1,3,2,8017.0,0,8017.0,0.559,1657,43,0.654,0.0,0.99458,0.00542,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2066857926905326,38.53488372093023
715570533,Attrited Customer,48,3,35,2,2,6,34516.0,0,34516.0,0.464,1632,44,0.333,0.0,0.99918,0.00082469,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04728241974736354,37.09090909090909
